title,website,phone,address
"Escuela Primaria ""Plan Sexenal""",https://www.facebook.com/groups/828607267996909/?ref=share,,"Cda. Emiliano Zapata, San Pablo Oztotepec, San Miguel, Milpa Alta, 12400 San Pablo Oztotepec, CDMX, México"
"Escuela Secundaria Diurna N° 308 ""Nochcalco""",,,"Calle Bolívar Ote., San Jerónimo Miacatlan, Milpa Alta, 12600 San Francisco Tecoxpa, CDMX, México"
"Escuela Primaria ""Teuhtli""",,,"Xacalipa, San Francisco Tecoxpa, Milpa Alta, 12700 Ciudad de México, CDMX, México"
"Escuela Primaria ""Cultura Azteca""",,+52 56 1218 2915,"Av. Yucatán Sur sn, Villa Milpa Alta, La Concepción, Milpa Alta, 12000 Villa Milpa Alta, CDMX, México"
"Escuela Primaria ""Tlaloc""",,+52 55 5844 4136,"Matamoros 1, San Agustín Ohtenco, Milpa Alta, 12080 San Francisco Tecoxpa, CDMX, México"
"Escuela Secundaria Técnica N° 18 ""Plan de Ayala""",,+52 55 5862 0792,"Prolongación Guerrero SN, San Pablo Oztotepec, 12400 Milpa Alta, CDMX, México"
"Escuela Primaria ""Tlahcuilo""",,+52 55 5700 5490,"Cda. de Temixco SN, Santa Ana Tlacotenco, San Marcos, Milpa Alta, 12900 Santa Ana Tlacotenco, CDMX, México"
Escuela Primaria Francisco del Olmo,,,"Francisco I. Madero, Santa Ana Tlacotenco, La Guadalupita, Milpa Alta, 12900 Ciudad de México, CDMX, México"
Escuela Primaria Pensador Mexicano,,+52 55 5547 6734,"Jaime Torres Bodet 132, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 254 ""Nagoya""",http://sec254nagoya.blogspot.com/,,"Vereda Nacional 87, Popotla, Miguel Hidalgo, 11400 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 25 ""Fernando Montes de Oca""",http://p3df.mex.tl/,,"Esq. Fresnos, Calz. Puente de Guerra, Pasteros, 02150 Ciudad de México, México"
EASY DRIVE: Escuela de manejo,https://www.escuelaeasydrive.com.mx/,+52 55 4071 2845,"Hacienda Escolástica 87, Hacienda del Rosario, El Rosario, Azcapotzalco, 02420 Ciudad de México, CDMX, México"
Escuela de Equinoterapia Miguel Hidalgo,,+52 55 1265 8473,"Refinería 18 de Marzo, Miguel Hidalgo, 11210 Ciudad de México, CDMX, México"
AFEEG Academia de Formacion Especializada de Escoltas y Guardaespaldas,https://www.afeeg.com/,+52 55 2126 6994,"16 de Septiembre No. 39, Col del Recreo. Del, Azcapotzalco, 02000 Ciudad de México, CDMX, México"
JARDIN DE NIÑOS GABRIELA BRIMER,,,"San Pedro Xalpa, Azcapotzalco, 02710 Ciudad de México, CDMX, México"
Escuela canina,,,"Santo Domingo, Azcapotzalco, 02160 Ciudad de México, CDMX, México"
Escuela De Manejo Londres,,+52 55 5204 5176,"Av. Aquiles Serdán 280-Local 2, La Preciosa, Azcapotzalco, 02460 Ciudad de México, CDMX, México"
Montessori Children´s School,,+52 55 5396 4597,"Maravatio 242, entre Heliópolis y Nilo, Claveria, Azcapotzalco, 02080 Ciudad de México, CDMX, México"
ESIME - Escuela Superior de Ingeniería Mecánica y Eléctrica Unidad Azcapotzalco IPN,https://www.esimeazc.ipn.mx/,+52 55 5729 6000,"Av. de las Granjas 682, Santa Catarina, Azcapotzalco, 02550 Ciudad de México, CDMX, México"
"Escuela de Box ""Aquiles Serdán""",https://www.facebook.com/ESCUELA.BOX.CONDE.AQUILES.SERDAN/,,"Av. Aquiles Serdán 231, Santo Domingo, Azcapotzalco, 02160 Ciudad de México, CDMX, México"
Montessori Baby´s House (maternal y preesolar),,+52 55 5556 3158,"Guanabana 331, Hogar y Seguridad, Azcapotzalco, 02800 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 140 ""Nezahualcoyotl"" T.M..",,,"Calle, Av. Aquiles Serdán S/N, Santo Domingo, Azcapotzalco, 02160 Ciudad de México, CDMX, México"
Halbstark Escuela de Música,,+52 55 3952 1218,"C. Aragón 45, San Rafael, Azcapotzalco, 02010 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 33 ""Venustiano Carranza""",,,"Av. Cuitlahuac, Avenida Ceylan esq, Cosmopolita, 02670 Ciudad de México, México"
Escuela Secundaria Técnica N° 62,https://sites.google.com/view/est62/p%C3%A1gina-principal,+52 55 5925 8527,"Calz. de los Angeles 201, Santa Barbara, Azcapotzalco, 02230 Ciudad de México, CDMX, México"
"Escuela Secundaria General N° 55 ""República de El Salvador""",,+52 55 2120 7877,"Calle Norte 87 y Calle Aspiros s/n, Sindicato Mexicano de Electricistas, Azcapotzalco, 02060 Ciudad de México, CDMX, México"
Escuela de Contabilidad y Administración Pública,,+52 55 5512 5003,"Totonacas, Tezozomoc, Azcapotzalco, 02459 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 67 ""John F. Kennedy""",http://secundaria67.blogspot.mx/,+52 55 9155 2253,"Francita 143, Petrolera, Azcapotzalco, 02480 Ciudad de México, CDMX, México"
"IEMS Plantel Azcapotzalco I ""Melchor Ocampo""",http://www.iems.edu.mx/,+52 55 5383 5428,"Calle Rosario esq. & Calle Hidalgo S/N, Santa Catarina, Azcapotzalco, 02250, México"
CATÁRTICA D Plenitud Creativa.,,+52 55 5352 0580,"José F. Gutiérrez #234, Ángel Zimbrón, Azcapotzalco, 02099 Ciudad de México, CDMX, México"
Escuela de Código Real de San Martín,https://escuelasdecodigo.cdmx.gob.mx/,,"Av. Real de San Martín 270, Nueva España, Azcapotzalco, 02129 Ciudad de México, CDMX, México"
Escuela de la Salud y Terapias,,,"Nte 79-A 320a, Benito Juárez, Sindicato Mexicano de Electricistas, Azcapotzalco, 02060 Ciudad de México, CDMX, México"
Instituto Oakfield,http://www.institutooakfield.edu.mx/,+52 55 1742 1325,"Libertad 38, Centro de Azcapotzalco, Azcapotzalco, 02000 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 143 ""Ermilo Abreu Gomez""",https://www.facebook.com/ErmiloAbreuGomez143Oficial/,+52 55 8989 2255,"Manuel Salazar S/n, Providencia, Azcapotzalco, 02440 Ciudad de México, CDMX, México"
Primaria Carlos Marx,,+52 55 5382 3199,"Avenida Miguel Hidalgo S/N, Santa Barbara, 02230 Azcapotzalco, CDMX, México"
Centro Escolar Lancaster,http://www.celancaster.edu.mx/,+52 55 5240 7966 ext. 202,"Hacienda Escolástica 66, Col. Ampliación, Providencia, Azcapotzalco, 02440 Azcapotzalco, CDMX, México"
"Escuela Secundaria Diurna N° 54 ""República de Bolivia""",http://www.sep.gob.mx/,,"Jerusalén S/N, Centro de Azcapotzalco, Azcapotzalco, 02000 Ciudad de México, CDMX, México"
Escuela de Música Preludio,,+52 55 4958 6016,"Ampliacion Javier Mina 63, San Pedro Xalpa, Azcapotzalco, 02710 Ciudad de México, CDMX, México"
Colegio Amauta De Landázuri,http://www.colegiolandazuri.edu.mx/,+52 55 8933 3541,"C. Heliópolis 210, Claveria, Azcapotzalco, 02080 Ciudad de México, CDMX, México"
ESCUELA DE ENFERMERÍA CRUZ ROJA MEXICANA CIUDAD DE MÉXICO,https://www.cruzrojamexicana.org.mx/contenido/Escuelas/4,+52 55 2169 5200,"Manuel Salazar 20, Providencia, Azcapotzalco, 02400 Ciudad de México, CDMX, México"
Timothy College,,+52 55 7587 7150,"Vid 293, Hogar y Seguridad, Azcapotzalco, 02820 Ciudad de México, CDMX, México"
"Escuela Secundaria para Trabajadores N° 60 ""Juan Rulfo""",,,"23 de Abril, Esquina Adrian Castrejon sn, San Pedro Xalpa, Azcapotzalco, 02719 Ciudad de México, CDMX, México"
Escuela Secundaria Técnica N° 15,,,"Calz. Azcapotzalco - La Villa 259, Santo Tomas, Azcapotzalco, 02020 Ciudad de México, CDMX, México"
Escuela de Artes de Azcapotzalco,,,"1er. And. Quezala 35, Santiago Ahuizotla, Azcapotzalco, 02700 Ciudad de México, CDMX, México"
ESCUELA DE ELECTRONICA Y COMPUTACION PROFESOR GUILLERMO OROZCO,http://www.multiserviciosdeoro.com/,+52 55 5220 3540,"Priv. Demócrata 8, Col del Recreo, Azcapotzalco, 02070 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 108 ""Bertrand Russell""",https://www.secundaria108.online/,+52 55 5561 7619,"Campo Ídolos 62, San Antonio, Azcapotzalco, 02720 Ciudad de México, CDMX, México"
Escuela Mexicana de Tatuadores,,+52 55 3069 3778,"Av. Aquiles Serdán 106, Ángel Zimbrón, Miguel Hidalgo, 11410 Ciudad de México, CDMX, México"
Escuela de Terapeutas Eduardo H. Grecco,,+52 55 5531 0440,"Bahía de Todos Los Santos 26, Verónica Anzúres, Miguel Hidalgo, 11300 Ciudad de México, CDMX, México"
Colegio Fray Matias de Cordova,,+52 55 7155 1909,"Av. Centenario 395 Bis, Nextengo, Azcapotzalco, 02070 Ciudad de México, CDMX, México"
Escuela Superior de Fisioterapia y Rehabilitacion ESFRE LEGARIA,,+52 55 2873 3320,"C. Lago Ginebra 421, Deportivo Pensil, Miguel Hidalgo, 11470 Ciudad de México, CDMX, México"
Escuela de Reiki y Budismo,,+52 33 1512 9980,"Cruz Gálvez, Nueva Santa María, Azcapotzalco, 02800 Ciudad de México, CDMX, México"
Escuela de Gastronomía Mariano Moreno,https://lg.ismm.com.mx/?gad_source=1&gclid=Cj0KCQjw0MexBhD3ARIsAEI3WHKssT_aDXZkRHtBL0QGkhaFphIqeVdoUStYeySNg9awOHUZHN0fHucaArlgEALw_wcB,,"Av. Moliere 450A-B-C, Amp Granada, Miguel Hidalgo, 11529 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 242 ""Margarita de Gortari Carvajal de Salinas""",,,"Blvd. Ferrocarriles 282, Euzkadi, Azcapotzalco, 02660 Ciudad de México, CDMX, México"
CENTENARIO DE LA CONSTITUCION DEL 57,,,"Rabaul 500, Sindicato Mexicano de Electricistas, Azcapotzalco, 02060 Ciudad de México, CDMX, México"
Escuela de poligrafía,http://www.escueladepoligrafia.com/,+52 55 4588 5203,"Av. Homero 229, Polanco, ms3, Miguel Hidalgo, 11560 Ciudad de México, CDMX, México"
"Escuela Secundaria Técnica N° 27 ""Alberto J. Pani""",http://www.sep.gob.mx/,+52 55 5561 5811,"Gral. G. Sánchez 33, San Juan Tlihuaca, Azcapotzalco, 02400 Ciudad de México, CDMX, México"
Escuela de natación de javier.,,,"Calle Bahia de Sta. Barbara 91-133, Verónica Anzúres, Miguel Hidalgo, 11300 Ciudad de México, CDMX, México"
CENDI - Escuela de la Ciudad de México-PARTICULAR,,+52 55 5547 3234,"Eje 1 Norte, C. José Antonio Alzate #178, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 174 ""Amado Nervo""",,+52 55 5359 0617,"Enrique Añorve 50, San Pedro Xalpa, Azcapotzalco, 02710 Ciudad de México, CDMX, México"
Telpuchcalli,http://telpuchcalli.com/,,"Esquina con, Av. Azcapotzalco, Calle Otoño 50, C. Otoño 46, Ángel Zimbrón, Azcapotzalco, 02099 Ciudad de México, CDMX, México"
"Escuela Primaria ""Vicente Alcaraz""",,+52 55 5561 2017,"Tepanecas 2, Centro, Azcapotzalco, 02060 Ciudad de México, CDMX, México"
Centro Educativo Nueva Escocia,http://www.cene.edu.mx/,+52 55 5341 5418,"Calle Texcoco 229, Claveria, Azcapotzalco, 02080 Ciudad de México, CDMX, México"
Escuela Primaria Georges Cuisenaire,,+52 55 5382 2293,"Calz. de los Angeles S/N, Santa Barbara, Azcapotzalco, 02230 Ciudad de México, CDMX, México"
"Escuela Primaria ""15 de septiembre""",,,"esq con, Av. Cuitláhuac, Avenida Ceylan S/N, Cosmopolita, Azcapotzalco, 02920 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 203 ""Azcapotzalco""",,+52 53821067,"Calz. de los Angeles, Santa Barbara, Azcapotzalco, 02230 Ciudad de México, CDMX, México"
Escuela Mexicana De Cocina,http://escuelamexicanadecocina.blogspot.com/,+52 55 5547 2999,"C. Sabino 156, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, México"
Escuela podológica de México,http://www.podologiaepm.edu.mx/,+52 55 5341 7622,"Calz. Gral. Mariano Escobedo 5 Bis, Popotla, Miguel Hidalgo, 11400 Ciudad de México, CDMX, México"
Creabots México. Escuela de robótica,,+52 55 6610 5543,"Mar Mediterráneo No.15, Tercer piso, Tacuba, 11410 Miguel Hidalgo, CDMX, México"
FUNDACIÓN EDUCA DEPORTE A.C Escuela de Entrenadores Físicos para la Salud,,+52 55 5386 0361,"Calle, Lago San Martin 10, Argentina Antigua, Miguel Hidalgo, 11270 Ciudad de México, CDMX, México"
Escuela niños,,+52 998 189 0671,"Tizoc 91, Tlaxpana, Miguel Hidalgo, 11370 Ciudad de México, CDMX, México"
Antigua Escuela Nacional de Agricultura y Veterinaria,,,"José Parres 19, Un Hogar Para Nosotros, Miguel Hidalgo, 11330 Ciudad de México, CDMX, México"
ESEO - Escuela Superior de Enfermería y Obstetricia IPN,,+52 55 5729 6000,"Casco de Calle Manuel M. Carpio S/N, Santo Tomás, 11340 Ciudad de México, CDMX, México"
Escuela de Seduccion Instinto Social Alfa CDMX,,+52 55 2861 9741,"Av. Homero 534, Polanco, Polanco V Secc, Miguel Hidalgo, 11560 Ciudad de México, CDMX, México"
Escuela Montessori Mercedes Benet,,+52 55 5557 3143,"Polanco, Av. Ejército Nacional Mexicano 1137, Col. Irrigación, Miguel Hidalgo, 11500 Ciudad de México, CDMX, México"
Escuelas Institutos y Universidades,,+52 55 5255 4719,"Bahía Magdalena 89, Verónica Anzúres, Miguel Hidalgo, 11300 Ciudad de México, CDMX, México"
Escuela suegra,,,"Cda.de Popotla, Popotla, Miguel Hidalgo, 11400 Ciudad de México, CDMX, México"
Escuela Despierta,http://www.escueladespierta.com/,+52 55 4194 4789,"Calz. San Bartolo Naucalpan, Argentina Poniente, Miguel Hidalgo, 11219 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 294 ""José Pages Llergo""",,+52 55 5359 0734,"Calz de la Naranja 745, Santiago Ahuizotla, Azcapotzalco, 02750 Ciudad de México, CDMX, México"
escuela primaria Felipe Angeles,,,"Av. Central, Euzkadi, Azcapotzalco, 02660 Ciudad de México, CDMX, México"
Escuela Primaría Centenario de la Reforma,,+52 595 931 4710,"Teja Sn, San Mateo Huexotla., Azcapotzalco, 56226 Chicoloapan de Juárez, CDMX, México"
Escuela Jefa,,,"Pte. 115-A 228-210, Popo, Miguel Hidalgo, 11480 Ciudad de México, CDMX, México"
Escuela de Desarrollo ¨M & B¨,,+52 55 1505 5905,"Almacenes 36, El Jaguey, Azcapotzalco, 02510 Ciudad de México, CDMX, México"
Escuela Primaria Francisco Javier Mina,,+52 55615999,"Av. Morelos 126, San Miguel Amantla, Azcapotzalco, 02700 Ciudad de México, CDMX, México"
PRIMARIA FERNANDO MONTES DE OCA,http://www.sep.gob.mx/,+52 55 3601 1000,"Víctor Hernández S/N, Francisco Villa, Azcapotzalco, 02420 Ciudad de México, CDMX, México"
Escuela primaria Sotero Prieto,,+52 55 3601 8700,"Central, Santa Catarina, Azcapotzalco, 02250 Ciudad de México, CDMX, México"
Escuela Primaría ''Mariano Matamoros'',,+52 55 5561 0094,"Tercera Priv. Aquiles Serdán, Santo Domingo, Azcapotzalco, 02160 Ciudad de México, CDMX, México"
Escuela,,,"Manuel Carpio 471, Plutarco Elías Calles, Miguel Hidalgo, 11340 Ciudad de México, CDMX, México"
Escuela Primaría José Arturo Pichardo,,+52 55 5933 2475,"C. Otoño 46, Ángel Zimbrón, Azcapotzalco, 02099 Ciudad de México, CDMX, México"
Escuela Primaria Norman E. Borlaug,,+52 56 2031 1083,"Abraham Sánchez 18, San Pedro Xalpa, Azcapotzalco, 02710 Ciudad de México, CDMX, México"
Escuela Primaria El Niño Agrarista,http://p3df.mex.tl/,+52 55 5561 2018,"Campo Maluco 9, San Antonio, Azcapotzalco, 02720 Ciudad de México, CDMX, México"
Escuela Primaria Martin Oyamburu,,+52 55 5382 3954,"Duraznos ＃426, Pasteros, Azcapotzalco, 02150 Ciudad de México, CDMX, México"
Colegio Menagen Beguin,,,"Pozo Pedregal 91, Reynosa Tamaulipas, Azcapotzalco, 02200 Ciudad de México, CDMX, México"
Primaria Candido Navarro,https://candido-navarro.jimdosite.com/,+52 55 5394 4116,"Eje 4 Nte. (Calz. Azcapotzalco La Villa), Santa Catarina, Azcapotzalco, 02250 Ciudad de México, CDMX, México"
ESC. PRIMARIA PRESIDENTES DE MEXICO,,,"Aleutianas 24, Potrero del Llano, Azcapotzalco, 02680 Ciudad de México, CDMX, México"
Escuela Primaria Licenciado Fernando Casas Alemán,,+52 55 5751 8897,"Florines SN, Centro de Azcapotzalco, Azcapotzalco, 15430 Ciudad de México, CDMX, México"
Escuela Primaria Enrique Corona Morfin,,+52 55 5382 2162,"Calz. Puente de Guerra 41A, Pdte Madero, Azcapotzalco, 02430 Ciudad de México, CDMX, México"
ESCUELA PRIMARIA 13 DE SEPTIEMBRE DE 1847,,,"C. Rubén Bouchez, Santiago Ahuizotla, Azcapotzalco, 02750 Ciudad de México, CDMX, México"
Escuela Primaria República Mexicana,http://www.sep.gob.mx/,+52 55 5910 3847,"Campo Tasajeras, San Antonio, Azcapotzalco, 02700 Ciudad de México, CDMX, México"
ESANS - Escuela Secundaria Anexa a la Normal Superior,,,"Av. Ribera de San Cosme, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, México"
Escuela Primaria Mi patria es primero,,,"Faja de Oro, Petrolera, Azcapotzalco, 02480 Ciudad de México, CDMX, México"
Colegio Bilingüe Saint Mary,http://www.colegiobilinguesaintmary.com/,+52 55 5541 7237,"Santa María La Ribera 72, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, México"
Escuela Comercial del Valle de México SC,,+52 55 5395 9583,"Av. Ingenieros Militares 35, Residencial Lomas de Sotelo, 53390 Naucalpan de Juárez, Méx., México"
"Escuela Secundaria Diurna N° 121 ""Rabindranath Tagore""",,+52 55 3601 7599,"Av. de los Maestros 100, Plutarco Elías Calles, Miguel Hidalgo, 11350 Ciudad de México, CDMX, México"
Escuela Secundaria Nocturna Nº 29 “Mariano Escobedo”,http://www.sep.gob.mx/,+52 55 5396 6403,"Vereda Nacional 87, Popotla, Miguel Hidalgo, 11400 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 96 ""Dr. Enrique Herrera Moreno""",,,"Calz México-Tacuba 213, Un Hogar Para Nosotros, Miguel Hidalgo, 11330 Ciudad de México, CDMX, México"
"Escuela Secundaria Tecnica N° 26 ""Carlos Pellicer Cámara""",,+52 55 5527 8913,"Cda. Lago Ness 9, Pensil Nte., Miguel Hidalgo, 11430 Ciudad de México, CDMX, México"
Primaria Adolfo Cienfuegos Camus,,,"Esquina Cda. golfo de Campeche, Golfo de California 14, Tacuba, Miguel Hidalgo, 11400 Ciudad de México, CDMX, México"
Jardín de Niños - Escuela de la Ciudad de México,,+52 55 5547 2563,"C. Cedro 89, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, México"
Escuela de Taekwondo SEXENAL Argentina,https://www.facebook.com/profile.php?id=100094963644321,+52 55 6452 3702,"Calz. Sta. Cruz Cacalco 9, México Nuevo, Miguel Hidalgo, 11260 Ciudad de México, CDMX, México"
Escuela Mexicana de Psicodrama y Sociometría SC,http://www.psicodrama.com/,+52 55 5280 3737,"Hegel 153-piso 7, Polanco, Polanco V Secc, Miguel Hidalgo, 11550 Ciudad de México, CDMX, México"
CASA DE MÉLIÈS- escuela de artes visuales,https://www.facebook.com/casademelies/,,"Joaquin Garcia Icazbalceta 32- C, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX, México"
Escuela Primaria Ezequiel A. Chavez,,,"Mirto 11, Sta María la Ribera, Cuauhtémoc, 06400 Ciudad de México, CDMX, México"
Escuela Secundaria Nocturna para Trabajadores No. 18 Cuauhtemoc,,+52 55 5705 2141,"Serapio Rendon, San Rafael, Cuauhtémoc, 06470 Ciudad de México, CDMX, México"
Escuela Primaría Profesora Emma Godoy,,+52 55 5556 0233,"Ferrocarril Central 594, Hogares Ferrocarrileros, Azcapotzalco, 02540 Ciudad de México, CDMX, México"
Escuela Primaria Francico J Mujica,,,"Doroteo Arango 142, Francisco Villa, Azcapotzalco, 02420 Ciudad de México, CDMX, México"
Escuela de Travis Scott,,,"Francisco Villa, Azcapotzalco, 02420 Ciudad de México, CDMX, México"
Escuela Primaria Tierra y Libertad,https://sites.google.com/aefcm.gob.mx/09dpr1626xtierraylibertad/p%C3%A1gina-principal?authuser=1,+52 55 5382 1428,"Av. 16 de Septiembre 53, San Martin Xochinahuac, Azcapotzalco, 02140 Ciudad de México, CDMX, México"
Escuela,,,"Av. de las Granjas 618, Santo Tomas, Azcapotzalco, 02050 Ciudad de México, CDMX, México"
S.E.P. Escuela Primaria Club de Leones 2,,+52 55 5551 0135,"Calle Puerto Arturo SN, Aquiles Serdán, Venustiano Carranza, 15430 Ciudad de México, CDMX, México"
Escuela de Fútbol Cruz Azul Azcapotzalco Oficial,https://www.facebook.com/cruzazulazcapotzalco/,+52 55 2212 7137,"Toronjil, y, C. Mejorana, Nueva Santa María, Azcapotzalco, 02800 Ciudad de México, CDMX, México"
"Escuela Secundaria Diurna N° 50 ""Lázaro Cárdenas""",https://sites.google.com/aefcm.gob.mx/sec50oficial,+52 55 5561 1650,"Faja de Oro 369, Petrolera, Azcapotzalco, 02480 Ciudad de México, CDMX, México"
Escuela Primaria Licenciado Adolfo López Mateos,,+52 55 5561 9374,"Francisco Sarabia 318, Providencia, Azcapotzalco, 02440 Ciudad de México, CDMX, México"
REPUBLICA DE COREA,,+52 55 5355 6403,"Rabaul, Cuitlahuac, Azcapotzalco, 02500 Ciudad de México, CDMX, México"
Escuela Sec Emilio Cardenas Sc Dr,,+52 55 5565 9357,"Calle Hermenegildo Galeana 55, San Pedro Xalpa, Azcapotzalco, 54070 Tlalnepantla, CDMX, México"
